id,component_id,quantity,order_date,unit_price_usd,total_cost_usd,shipping_status
1228,13,50,2025-04-14 00:00:00,2200.00,110000.00,Shipped
1229,3,50,2025-04-22 00:00:00,4900.00,245000.00,Delivered
1230,7,250,2025-06-17 00:00:00,1200.00,300000.00,Shipped
1231,6,100,2025-05-31 00:00:00,3900.00,390000.00,Shipped
1232,4,250,2026-03-25 00:00:00,2400.00,600000.00,Delivered
1233,6,250,2025-03-02 00:00:00,3900.00,975000.00,Shipped
1234,2,250,2025-07-03 00:00:00,6800.00,1700000.00,Delivered
1235,7,500,2025-04-03 00:00:00,1200.00,600000.00,Shipped
1236,2,100,2026-03-03 00:00:00,6800.00,680000.00,Pending
1237,6,500,2025-08-02 00:00:00,3900.00,1950000.00,Delivered
1238,10,50,2025-12-02 00:00:00,180.00,9000.00,Pending
1239,10,100,2026-02-20 00:00:00,180.00,18000.00,Delivered
1240,14,100,2025-11-14 00:00:00,380.00,38000.00,Delivered
1241,1,1000,2025-11-02 00:00:00,8500.00,8500000.00,Shipped
1242,12,500,2026-02-21 00:00:00,1500.00,750000.00,Delivered
1243,13,250,2025-07-02 00:00:00,2200.00,550000.00,Pending
1244,6,50,2025-10-04 00:00:00,3900.00,195000.00,Shipped
1245,12,1000,2025-06-05 00:00:00,1500.00,1500000.00,Delivered
1246,11,250,2025-04-08 00:00:00,800.00,200000.00,Pending
1247,9,500,2025-10-02 00:00:00,250.00,125000.00,Shipped
1248,14,500,2025-07-27 00:00:00,380.00,190000.00,Delivered
1249,13,500,2025-07-03 00:00:00,2200.00,1100000.00,Shipped
1250,2,500,2026-02-09 00:00:00,6800.00,3400000.00,Shipped
1251,4,50,2026-02-20 00:00:00,2400.00,120000.00,Pending
1252,13,100,2025-06-15 00:00:00,2200.00,220000.00,Shipped
1253,13,50,2025-03-06 00:00:00,2200.00,110000.00,Shipped
1254,7,1000,2025-11-11 00:00:00,1200.00,1200000.00,Delivered
1255,8,1000,2025-05-30 00:00:00,450.00,450000.00,Shipped
1256,14,100,2026-01-28 00:00:00,380.00,38000.00,Delivered
1257,4,50,2025-11-24 00:00:00,2400.00,120000.00,Delivered
1258,9,50,2025-11-24 00:00:00,250.00,12500.00,Shipped
1259,11,50,2025-03-21 00:00:00,800.00,40000.00,Pending
1260,5,250,2025-01-20 00:00:00,2800.00,700000.00,Shipped
1261,2,100,2026-03-23 00:00:00,6800.00,680000.00,Shipped
1262,13,50,2025-07-15 00:00:00,2200.00,110000.00,Shipped
1263,14,100,2025-03-14 00:00:00,380.00,38000.00,Pending
1264,13,50,2026-02-15 00:00:00,2200.00,110000.00,Delivered
1265,8,250,2025-06-05 00:00:00,450.00,112500.00,Shipped
1266,13,1000,2025-06-05 00:00:00,2200.00,2200000.00,Delivered
1267,2,100,2025-05-31 00:00:00,6800.00,680000.00,Delivered
1268,14,1000,2025-10-05 00:00:00,380.00,380000.00,Delivered
1269,2,100,2025-09-18 00:00:00,6800.00,680000.00,Delivered
1270,14,100,2026-02-20 00:00:00,380.00,38000.00,Pending
1271,14,250,2025-02-15 00:00:00,380.00,95000.00,Shipped
1272,10,1000,2025-08-11 00:00:00,180.00,180000.00,Shipped
1273,8,1000,2025-02-25 00:00:00,450.00,450000.00,Shipped
1274,13,100,2025-01-11 00:00:00,2200.00,220000.00,Delivered
1275,1,500,2026-03-01 00:00:00,8500.00,4250000.00,Shipped
1276,1,250,2025-05-10 00:00:00,8500.00,2125000.00,Shipped
1277,13,100,2025-04-24 00:00:00,2200.00,220000.00,Delivered
1278,1,250,2026-03-20 00:00:00,8500.00,2125000.00,Shipped
1279,13,100,2025-08-27 00:00:00,2200.00,220000.00,Delivered
1280,9,250,2025-09-11 00:00:00,250.00,62500.00,Shipped
1281,7,100,2025-06-26 00:00:00,1200.00,120000.00,Shipped
1282,5,50,2025-12-02 00:00:00,2800.00,140000.00,Delivered
1283,8,50,2025-02-09 00:00:00,450.00,22500.00,Delivered
1284,11,50,2025-07-02 00:00:00,800.00,40000.00,Shipped
1285,6,1000,2025-07-30 00:00:00,3900.00,3900000.00,Delivered
1286,13,1000,2025-10-27 00:00:00,2200.00,2200000.00,Delivered
1287,1,250,2025-10-25 00:00:00,8500.00,2125000.00,Pending
1288,12,250,2025-08-04 00:00:00,1500.00,375000.00,Shipped
1289,12,100,2025-09-25 00:00:00,1500.00,150000.00,Delivered
1290,6,1000,2025-10-04 00:00:00,3900.00,3900000.00,Delivered
1291,10,250,2025-12-28 00:00:00,180.00,45000.00,Delivered
1292,11,50,2026-03-25 00:00:00,800.00,40000.00,Delivered
1293,12,250,2026-03-05 00:00:00,1500.00,375000.00,Delivered
1294,14,250,2025-04-20 00:00:00,380.00,95000.00,Pending
1295,10,500,2025-03-25 00:00:00,180.00,90000.00,Pending
1296,11,1000,2026-01-07 00:00:00,800.00,800000.00,Pending
1297,5,100,2026-03-03 00:00:00,2800.00,280000.00,Delivered
1298,13,500,2025-06-20 00:00:00,2200.00,1100000.00,Delivered
1299,11,1000,2026-03-21 00:00:00,800.00,800000.00,Shipped
1300,8,1000,2025-02-13 00:00:00,450.00,450000.00,Pending
1301,6,100,2025-10-09 00:00:00,3900.00,390000.00,Shipped
1302,10,50,2025-03-05 00:00:00,180.00,9000.00,Shipped
1303,1,100,2025-07-02 00:00:00,8500.00,850000.00,Shipped
1304,14,250,2025-01-15 00:00:00,380.00,95000.00,Delivered
1305,4,1000,2025-01-06 00:00:00,2400.00,2400000.00,Pending
1306,1,100,2025-07-08 00:00:00,8500.00,850000.00,Delivered
1307,9,50,2025-01-26 00:00:00,250.00,12500.00,Pending
1308,1,100,2025-06-15 00:00:00,8500.00,850000.00,Delivered
1309,5,1000,2025-02-20 00:00:00,2800.00,2800000.00,Delivered
1310,2,100,2025-03-04 00:00:00,6800.00,680000.00,Pending
1311,9,50,2025-07-26 00:00:00,250.00,12500.00,Pending
1312,14,250,2025-02-15 00:00:00,380.00,95000.00,Shipped
1313,14,500,2025-02-02 00:00:00,380.00,190000.00,Shipped
1314,4,50,2025-11-29 00:00:00,2400.00,120000.00,Shipped
1315,14,500,2025-01-12 00:00:00,380.00,190000.00,Delivered
1316,9,500,2025-01-23 00:00:00,250.00,125000.00,Delivered
1317,8,500,2025-04-01 00:00:00,450.00,225000.00,Delivered
1318,12,50,2025-11-21 00:00:00,1500.00,75000.00,Delivered
1319,11,250,2025-10-24 00:00:00,800.00,200000.00,Pending
1320,7,500,2025-04-12 00:00:00,1200.00,600000.00,Pending
1321,2,1000,2026-01-04 00:00:00,6800.00,6800000.00,Delivered
1322,2,500,2025-04-17 00:00:00,6800.00,3400000.00,Shipped
1323,7,1000,2025-12-13 00:00:00,1200.00,1200000.00,Shipped
1324,10,50,2025-02-07 00:00:00,180.00,9000.00,Delivered
1325,3,500,2025-09-02 00:00:00,4900.00,2450000.00,Shipped
1326,9,100,2026-02-28 00:00:00,250.00,25000.00,Delivered
1327,13,500,2025-01-01 00:00:00,2200.00,1100000.00,Shipped
1328,12,250,2025-02-09 00:00:00,1500.00,375000.00,Delivered
1329,2,1000,2025-04-12 00:00:00,6800.00,6800000.00,Delivered
1330,1,100,2025-08-18 00:00:00,8500.00,850000.00,Delivered
1331,2,50,2025-11-12 00:00:00,6800.00,340000.00,Shipped
1332,10,1000,2025-05-15 00:00:00,180.00,180000.00,Pending
1333,2,100,2025-07-02 00:00:00,6800.00,680000.00,Delivered
1334,7,500,2025-06-05 00:00:00,1200.00,600000.00,Delivered
1335,9,250,2025-09-15 00:00:00,250.00,62500.00,Shipped
1336,8,500,2025-08-12 00:00:00,450.00,225000.00,Pending
1337,9,1000,2026-02-21 00:00:00,250.00,250000.00,Delivered
1338,8,250,2026-03-16 00:00:00,450.00,112500.00,Shipped
1339,3,100,2025-04-06 00:00:00,4900.00,490000.00,Delivered
1340,5,100,2025-02-03 00:00:00,2800.00,280000.00,Shipped
1341,10,500,2025-05-28 00:00:00,180.00,90000.00,Delivered
1342,4,250,2026-02-20 00:00:00,2400.00,600000.00,Pending
1343,3,50,2025-01-14 00:00:00,4900.00,245000.00,Delivered
1344,11,250,2025-08-09 00:00:00,800.00,200000.00,Delivered
1345,7,1000,2025-04-04 00:00:00,1200.00,1200000.00,Delivered
1346,12,50,2025-04-21 00:00:00,1500.00,75000.00,Delivered
1347,7,50,2025-08-19 00:00:00,1200.00,60000.00,Delivered
1348,6,500,2025-04-01 00:00:00,3900.00,1950000.00,Delivered
1349,1,500,2025-05-01 00:00:00,8500.00,4250000.00,Delivered
1350,7,250,2025-09-12 00:00:00,1200.00,300000.00,Pending
1351,1,250,2026-01-06 00:00:00,8500.00,2125000.00,Shipped
1352,7,250,2025-09-23 00:00:00,1200.00,300000.00,Pending
1353,3,1000,2025-05-22 00:00:00,4900.00,4900000.00,Pending
1354,2,250,2025-07-30 00:00:00,6800.00,1700000.00,Delivered
1355,2,1000,2025-04-29 00:00:00,6800.00,6800000.00,Shipped
1356,7,500,2025-11-15 00:00:00,1200.00,600000.00,Delivered
1357,13,100,2025-03-24 00:00:00,2200.00,220000.00,Delivered
1358,1,1000,2025-10-03 00:00:00,8500.00,8500000.00,Shipped
1359,8,1000,2025-06-29 00:00:00,450.00,450000.00,Delivered
1360,8,100,2025-06-01 00:00:00,450.00,45000.00,Shipped
1361,6,100,2025-04-14 00:00:00,3900.00,390000.00,Delivered
1362,8,1000,2025-12-26 00:00:00,450.00,450000.00,Pending
1363,1,1000,2025-11-13 00:00:00,8500.00,8500000.00,Delivered
1364,4,100,2026-02-13 00:00:00,2400.00,240000.00,Delivered
1365,3,250,2025-10-17 00:00:00,4900.00,1225000.00,Shipped
1366,9,1000,2025-03-10 00:00:00,250.00,250000.00,Pending
1367,10,100,2025-12-18 00:00:00,180.00,18000.00,Shipped
1368,6,500,2025-07-25 00:00:00,3900.00,1950000.00,Pending
1369,8,500,2026-02-23 00:00:00,450.00,225000.00,Shipped
1370,2,250,2026-02-01 00:00:00,6800.00,1700000.00,Shipped
1371,3,500,2025-01-26 00:00:00,4900.00,2450000.00,Delivered
1372,2,250,2026-01-31 00:00:00,6800.00,1700000.00,Delivered
1373,3,250,2025-05-26 00:00:00,4900.00,1225000.00,Delivered
1374,6,500,2025-03-31 00:00:00,3900.00,1950000.00,Pending
1375,5,500,2025-09-29 00:00:00,2800.00,1400000.00,Delivered
1376,11,1000,2025-03-26 00:00:00,800.00,800000.00,Delivered
1377,2,1000,2025-12-26 00:00:00,6800.00,6800000.00,Pending
1378,6,500,2025-05-09 00:00:00,3900.00,1950000.00,Shipped
1379,6,250,2025-08-01 00:00:00,3900.00,975000.00,Shipped
1380,11,250,2025-02-27 00:00:00,800.00,200000.00,Pending
1381,1,250,2025-01-26 00:00:00,8500.00,2125000.00,Pending
1382,5,250,2026-03-14 00:00:00,2800.00,700000.00,Delivered
1383,2,50,2025-06-19 00:00:00,6800.00,340000.00,Delivered
1384,2,100,2025-06-13 00:00:00,6800.00,680000.00,Delivered
1385,2,100,2025-08-19 00:00:00,6800.00,680000.00,Delivered
1386,10,50,2025-02-16 00:00:00,180.00,9000.00,Delivered
1387,3,500,2025-03-27 00:00:00,4900.00,2450000.00,Delivered
1388,12,1000,2025-11-09 00:00:00,1500.00,1500000.00,Pending
1389,11,50,2025-12-24 00:00:00,800.00,40000.00,Pending
1390,8,1000,2026-01-19 00:00:00,450.00,450000.00,Pending
1391,12,250,2025-11-18 00:00:00,1500.00,375000.00,Shipped
1392,2,500,2025-08-08 00:00:00,6800.00,3400000.00,Pending
1393,11,100,2025-02-06 00:00:00,800.00,80000.00,Delivered
1394,6,250,2025-01-12 00:00:00,3900.00,975000.00,Pending
1395,11,1000,2026-03-21 00:00:00,800.00,800000.00,Pending
1396,12,50,2025-03-25 00:00:00,1500.00,75000.00,Delivered
1397,1,50,2025-07-09 00:00:00,8500.00,425000.00,Delivered
1398,2,250,2025-08-06 00:00:00,6800.00,1700000.00,Delivered
1399,6,1000,2026-03-25 00:00:00,3900.00,3900000.00,Shipped
1400,7,500,2025-10-07 00:00:00,1200.00,600000.00,Pending
1401,3,500,2025-11-27 00:00:00,4900.00,2450000.00,Shipped
1402,6,250,2026-02-17 00:00:00,3900.00,975000.00,Delivered
1403,12,500,2026-02-05 00:00:00,1500.00,750000.00,Delivered
1404,3,50,2025-07-16 00:00:00,4900.00,245000.00,Delivered
1405,2,250,2025-01-05 00:00:00,6800.00,1700000.00,Pending
1406,12,500,2025-08-31 00:00:00,1500.00,750000.00,Delivered
1407,9,1000,2025-03-17 00:00:00,250.00,250000.00,Pending
1408,6,50,2025-10-07 00:00:00,3900.00,195000.00,Pending
1409,2,50,2026-01-01 00:00:00,6800.00,340000.00,Delivered
1410,12,500,2026-01-26 00:00:00,1500.00,750000.00,Shipped
1411,12,100,2025-02-17 00:00:00,1500.00,150000.00,Pending
1412,10,50,2025-07-23 00:00:00,180.00,9000.00,Delivered
1413,6,50,2025-02-13 00:00:00,3900.00,195000.00,Delivered
1414,14,100,2026-02-28 00:00:00,380.00,38000.00,Delivered
1415,8,500,2025-01-05 00:00:00,450.00,225000.00,Pending
1416,12,100,2026-03-27 00:00:00,1500.00,150000.00,Pending
1417,1,250,2025-02-04 00:00:00,8500.00,2125000.00,Shipped
1418,8,50,2026-01-20 00:00:00,450.00,22500.00,Pending
1419,1,50,2025-03-29 00:00:00,8500.00,425000.00,Delivered
1420,7,250,2026-02-26 00:00:00,1200.00,300000.00,Delivered
1421,5,1000,2025-11-16 00:00:00,2800.00,2800000.00,Delivered
1422,10,500,2026-02-07 00:00:00,180.00,90000.00,Pending
1423,7,50,2025-09-22 00:00:00,1200.00,60000.00,Shipped
1424,14,100,2025-01-21 00:00:00,380.00,38000.00,Shipped
1425,2,50,2025-09-10 00:00:00,6800.00,340000.00,Shipped
1426,14,1000,2025-08-04 00:00:00,380.00,380000.00,Shipped
1427,14,500,2025-04-27 00:00:00,380.00,190000.00,Shipped
1428,9,100,2025-10-08 00:00:00,250.00,25000.00,Shipped
1429,7,250,2025-07-04 00:00:00,1200.00,300000.00,Delivered
1430,3,1000,2026-03-21 00:00:00,4900.00,4900000.00,Shipped
1431,9,500,2025-08-07 00:00:00,250.00,125000.00,Delivered
1432,1,1000,2025-02-07 00:00:00,8500.00,8500000.00,Delivered
1433,2,250,2026-01-24 00:00:00,6800.00,1700000.00,Pending
1434,9,50,2026-01-09 00:00:00,250.00,12500.00,Pending
1435,7,500,2025-04-07 00:00:00,1200.00,600000.00,Delivered
1436,2,50,2026-01-31 00:00:00,6800.00,340000.00,Delivered
1437,6,250,2026-03-11 00:00:00,3900.00,975000.00,Shipped
1438,4,100,2025-03-31 00:00:00,2400.00,240000.00,Shipped
1439,14,250,2025-08-26 00:00:00,380.00,95000.00,Shipped
1440,6,50,2025-02-08 00:00:00,3900.00,195000.00,Delivered
1441,1,250,2025-04-05 00:00:00,8500.00,2125000.00,Shipped
1442,11,1000,2026-02-23 00:00:00,800.00,800000.00,Delivered
1443,7,100,2025-07-14 00:00:00,1200.00,120000.00,Shipped
1444,2,250,2026-01-24 00:00:00,6800.00,1700000.00,Pending
1445,1,100,2025-01-20 00:00:00,8500.00,850000.00,Delivered
1446,2,50,2025-10-22 00:00:00,6800.00,340000.00,Shipped
1447,6,500,2025-11-08 00:00:00,3900.00,1950000.00,Delivered
1448,3,500,2025-09-28 00:00:00,4900.00,2450000.00,Shipped
1449,7,50,2025-11-25 00:00:00,1200.00,60000.00,Delivered
1450,12,250,2025-11-17 00:00:00,1500.00,375000.00,Delivered
1451,6,500,2025-01-19 00:00:00,3900.00,1950000.00,Pending
1452,13,100,2025-12-02 00:00:00,2200.00,220000.00,Pending
1453,4,250,2025-03-03 00:00:00,2400.00,600000.00,Shipped
1454,13,50,2025-05-25 00:00:00,2200.00,110000.00,Delivered
1455,4,250,2025-05-16 00:00:00,2400.00,600000.00,Delivered
1456,9,100,2025-10-16 00:00:00,250.00,25000.00,Shipped
1457,4,100,2025-05-17 00:00:00,2400.00,240000.00,Shipped
1458,5,1000,2025-03-31 00:00:00,2800.00,2800000.00,Delivered
1459,12,50,2025-06-11 00:00:00,1500.00,75000.00,Delivered
1460,14,500,2026-02-20 00:00:00,380.00,190000.00,Shipped
1461,7,250,2025-02-28 00:00:00,1200.00,300000.00,Delivered
1462,8,100,2025-01-02 00:00:00,450.00,45000.00,Shipped
1463,11,1000,2025-05-19 00:00:00,800.00,800000.00,Delivered
1464,11,1000,2025-06-18 00:00:00,800.00,800000.00,Shipped
1465,2,50,2025-02-09 00:00:00,6800.00,340000.00,Shipped
1466,7,50,2025-05-08 00:00:00,1200.00,60000.00,Delivered
1467,13,500,2025-11-16 00:00:00,2200.00,1100000.00,Pending
1468,14,250,2025-09-03 00:00:00,380.00,95000.00,Delivered
1469,7,1000,2025-04-13 00:00:00,1200.00,1200000.00,Shipped
1470,2,500,2025-01-05 00:00:00,6800.00,3400000.00,Pending
1471,5,1000,2025-06-10 00:00:00,2800.00,2800000.00,Delivered
1472,4,50,2026-02-14 00:00:00,2400.00,120000.00,Delivered
1473,8,100,2025-05-05 00:00:00,450.00,45000.00,Pending
1474,14,50,2025-09-02 00:00:00,380.00,19000.00,Delivered
1475,5,100,2025-10-27 00:00:00,2800.00,280000.00,Shipped
1476,3,100,2025-04-20 00:00:00,4900.00,490000.00,Shipped
1477,5,50,2025-02-15 00:00:00,2800.00,140000.00,Delivered
1478,5,1000,2025-05-07 00:00:00,2800.00,2800000.00,Shipped
1479,3,50,2025-03-10 00:00:00,4900.00,245000.00,Delivered
1480,5,1000,2026-02-21 00:00:00,2800.00,2800000.00,Pending
1481,13,100,2025-04-25 00:00:00,2200.00,220000.00,Delivered
1482,14,100,2025-05-04 00:00:00,380.00,38000.00,Pending
1483,13,500,2026-03-18 00:00:00,2200.00,1100000.00,Delivered
1484,13,500,2025-10-20 00:00:00,2200.00,1100000.00,Pending
1485,2,50,2025-10-26 00:00:00,6800.00,340000.00,Delivered
1486,14,250,2025-02-20 00:00:00,380.00,95000.00,Shipped
1487,4,100,2026-02-02 00:00:00,2400.00,240000.00,Pending
1488,13,1000,2025-08-03 00:00:00,2200.00,2200000.00,Delivered
1489,12,1000,2025-09-20 00:00:00,1500.00,1500000.00,Shipped
1490,7,1000,2025-01-13 00:00:00,1200.00,1200000.00,Pending
1491,10,1000,2025-11-03 00:00:00,180.00,180000.00,Pending
1492,11,500,2025-12-05 00:00:00,800.00,400000.00,Pending
1493,14,1000,2025-05-10 00:00:00,380.00,380000.00,Pending
1494,5,250,2025-11-30 00:00:00,2800.00,700000.00,Delivered
1495,11,50,2026-02-11 00:00:00,800.00,40000.00,Pending
1496,5,500,2025-07-12 00:00:00,2800.00,1400000.00,Delivered
1497,4,500,2025-01-05 00:00:00,2400.00,1200000.00,Shipped
1498,2,500,2025-01-09 00:00:00,6800.00,3400000.00,Pending
1499,9,500,2025-04-27 00:00:00,250.00,125000.00,Delivered
1500,3,100,2025-09-09 00:00:00,4900.00,490000.00,Delivered
1501,5,50,2025-12-20 00:00:00,2800.00,140000.00,Pending
1502,4,100,2025-03-13 00:00:00,2400.00,240000.00,Pending
1503,11,1000,2025-01-31 00:00:00,800.00,800000.00,Delivered
1504,11,100,2026-02-19 00:00:00,800.00,80000.00,Pending
1505,8,50,2025-02-07 00:00:00,450.00,22500.00,Pending
1506,4,250,2025-01-19 00:00:00,2400.00,600000.00,Delivered
1507,6,50,2025-05-09 00:00:00,3900.00,195000.00,Delivered
1508,9,1000,2026-02-13 00:00:00,250.00,250000.00,Delivered
1509,5,500,2025-07-31 00:00:00,2800.00,1400000.00,Shipped
1510,9,1000,2025-07-27 00:00:00,250.00,250000.00,Shipped
1511,10,500,2025-07-04 00:00:00,180.00,90000.00,Shipped
1512,7,50,2025-05-06 00:00:00,1200.00,60000.00,Pending
1513,8,250,2025-11-15 00:00:00,450.00,112500.00,Shipped
1514,2,250,2025-07-06 00:00:00,6800.00,1700000.00,Delivered
1515,8,250,2025-06-28 00:00:00,450.00,112500.00,Delivered
1516,9,1000,2025-07-31 00:00:00,250.00,250000.00,Shipped
1517,13,250,2025-09-23 00:00:00,2200.00,550000.00,Pending
1518,12,100,2025-01-21 00:00:00,1500.00,150000.00,Pending
1519,14,50,2025-10-08 00:00:00,380.00,19000.00,Shipped
1520,1,1000,2026-03-25 00:00:00,8500.00,8500000.00,Delivered
1521,3,1000,2025-06-03 00:00:00,4900.00,4900000.00,Delivered
1522,14,1000,2025-06-02 00:00:00,380.00,380000.00,Delivered
1523,7,50,2026-01-31 00:00:00,1200.00,60000.00,Delivered
1524,7,100,2025-05-09 00:00:00,1200.00,120000.00,Shipped
1525,13,50,2025-06-13 00:00:00,2200.00,110000.00,Shipped
1526,12,50,2025-08-18 00:00:00,1500.00,75000.00,Delivered
1527,12,250,2026-02-26 00:00:00,1500.00,375000.00,Delivered
1528,1,50,2025-01-15 00:00:00,8500.00,425000.00,Shipped
1529,3,1000,2025-07-10 00:00:00,4900.00,4900000.00,Delivered
1530,11,100,2025-11-26 00:00:00,800.00,80000.00,Pending
1531,1,100,2026-02-23 00:00:00,8500.00,850000.00,Delivered
1532,14,500,2025-05-28 00:00:00,380.00,190000.00,Shipped
1533,2,100,2025-12-24 00:00:00,6800.00,680000.00,Pending
1534,4,1000,2025-07-12 00:00:00,2400.00,2400000.00,Shipped
1535,2,250,2025-02-23 00:00:00,6800.00,1700000.00,Pending
1536,12,100,2025-07-01 00:00:00,1500.00,150000.00,Shipped
1537,4,50,2026-01-27 00:00:00,2400.00,120000.00,Pending
1538,7,500,2025-06-16 00:00:00,1200.00,600000.00,Delivered
1539,7,500,2025-06-19 00:00:00,1200.00,600000.00,Delivered
1540,7,250,2025-10-28 00:00:00,1200.00,300000.00,Shipped
1541,13,500,2025-04-14 00:00:00,2200.00,1100000.00,Delivered
1542,7,1000,2026-02-03 00:00:00,1200.00,1200000.00,Delivered
1543,11,250,2025-04-04 00:00:00,800.00,200000.00,Shipped
1544,13,1000,2025-12-02 00:00:00,2200.00,2200000.00,Shipped
1545,5,250,2025-03-30 00:00:00,2800.00,700000.00,Delivered
1546,2,100,2025-07-25 00:00:00,6800.00,680000.00,Delivered
1547,10,100,2025-11-17 00:00:00,180.00,18000.00,Shipped
1548,1,1000,2025-12-22 00:00:00,8500.00,8500000.00,Delivered
1549,8,1000,2026-01-18 00:00:00,450.00,450000.00,Delivered
1550,3,250,2025-12-02 00:00:00,4900.00,1225000.00,Delivered
1551,7,50,2025-11-29 00:00:00,1200.00,60000.00,Pending
1552,11,100,2025-09-04 00:00:00,800.00,80000.00,Shipped
1553,5,50,2025-09-07 00:00:00,2800.00,140000.00,Delivered
1554,3,1000,2026-03-08 00:00:00,4900.00,4900000.00,Pending
1555,13,500,2025-03-19 00:00:00,2200.00,1100000.00,Delivered
1556,4,50,2025-03-11 00:00:00,2400.00,120000.00,Shipped
1557,6,250,2026-01-24 00:00:00,3900.00,975000.00,Shipped
1558,11,1000,2025-10-28 00:00:00,800.00,800000.00,Shipped
1559,3,250,2025-03-12 00:00:00,4900.00,1225000.00,Delivered
1560,5,250,2025-05-18 00:00:00,2800.00,700000.00,Shipped
1561,7,50,2025-04-30 00:00:00,1200.00,60000.00,Delivered
1562,11,500,2025-12-18 00:00:00,800.00,400000.00,Pending
1563,1,1000,2025-11-02 00:00:00,8500.00,8500000.00,Pending
1564,10,250,2025-02-28 00:00:00,180.00,45000.00,Pending
1565,1,100,2025-06-12 00:00:00,8500.00,850000.00,Shipped
1566,11,100,2026-02-20 00:00:00,800.00,80000.00,Delivered
1567,5,500,2025-12-09 00:00:00,2800.00,1400000.00,Delivered
1568,2,1000,2025-06-01 00:00:00,6800.00,6800000.00,Delivered
1569,12,50,2026-02-28 00:00:00,1500.00,75000.00,Shipped
1570,1,50,2025-12-19 00:00:00,8500.00,425000.00,Delivered
1571,7,1000,2026-02-25 00:00:00,1200.00,1200000.00,Delivered
1572,7,500,2025-06-16 00:00:00,1200.00,600000.00,Delivered
1573,9,500,2025-11-24 00:00:00,250.00,125000.00,Shipped
1574,1,100,2025-08-01 00:00:00,8500.00,850000.00,Delivered
1575,3,1000,2025-08-23 00:00:00,4900.00,4900000.00,Pending
1576,6,100,2025-05-22 00:00:00,3900.00,390000.00,Shipped
1577,7,50,2025-09-22 00:00:00,1200.00,60000.00,Pending
1578,14,500,2026-01-28 00:00:00,380.00,190000.00,Delivered
1579,9,250,2025-03-19 00:00:00,250.00,62500.00,Pending
1580,5,250,2025-07-17 00:00:00,2800.00,700000.00,Pending
1581,13,50,2026-03-12 00:00:00,2200.00,110000.00,Delivered
1582,4,1000,2025-09-10 00:00:00,2400.00,2400000.00,Pending
1583,2,500,2026-01-08 00:00:00,6800.00,3400000.00,Pending
1584,7,500,2026-02-15 00:00:00,1200.00,600000.00,Delivered
1585,11,250,2025-12-11 00:00:00,800.00,200000.00,Pending
1586,9,250,2025-10-26 00:00:00,250.00,62500.00,Delivered
1587,14,500,2026-03-19 00:00:00,380.00,190000.00,Delivered
1588,12,250,2025-07-28 00:00:00,1500.00,375000.00,Pending
1589,11,100,2025-02-27 00:00:00,800.00,80000.00,Pending
1590,12,1000,2025-03-22 00:00:00,1500.00,1500000.00,Delivered
1591,4,1000,2026-02-16 00:00:00,2400.00,2400000.00,Pending
1592,2,250,2025-04-27 00:00:00,6800.00,1700000.00,Pending
1593,13,1000,2025-12-07 00:00:00,2200.00,2200000.00,Delivered
1594,6,100,2025-06-03 00:00:00,3900.00,390000.00,Shipped
1595,7,250,2025-07-03 00:00:00,1200.00,300000.00,Delivered
1596,9,50,2025-05-13 00:00:00,250.00,12500.00,Pending
1597,11,100,2025-06-15 00:00:00,800.00,80000.00,Pending
1598,1,500,2025-07-24 00:00:00,8500.00,4250000.00,Delivered
1599,13,50,2025-04-27 00:00:00,2200.00,110000.00,Shipped
1600,5,250,2026-02-25 00:00:00,2800.00,700000.00,Delivered
1601,1,250,2025-01-22 00:00:00,8500.00,2125000.00,Pending
1602,10,100,2026-03-11 00:00:00,180.00,18000.00,Delivered
1603,1,500,2025-04-14 00:00:00,8500.00,4250000.00,Shipped
1604,9,50,2025-04-02 00:00:00,250.00,12500.00,Shipped
1605,1,50,2025-08-22 00:00:00,8500.00,425000.00,Delivered
1606,9,50,2025-06-08 00:00:00,250.00,12500.00,Delivered
1607,5,250,2025-01-23 00:00:00,2800.00,700000.00,Delivered
1608,11,250,2025-08-23 00:00:00,800.00,200000.00,Shipped
1609,11,50,2026-01-23 00:00:00,800.00,40000.00,Delivered
1610,9,250,2026-03-11 00:00:00,250.00,62500.00,Pending
1611,12,500,2025-09-27 00:00:00,1500.00,750000.00,Shipped
1612,6,50,2025-12-05 00:00:00,3900.00,195000.00,Delivered
1613,3,50,2026-01-29 00:00:00,4900.00,245000.00,Shipped
1614,12,100,2025-12-13 00:00:00,1500.00,150000.00,Pending
1615,9,100,2025-03-17 00:00:00,250.00,25000.00,Delivered
1616,9,250,2025-04-04 00:00:00,250.00,62500.00,Pending
1617,3,100,2026-02-24 00:00:00,4900.00,490000.00,Delivered
1618,3,1000,2025-05-07 00:00:00,4900.00,4900000.00,Delivered
1619,6,250,2025-04-27 00:00:00,3900.00,975000.00,Pending
1620,6,100,2025-06-17 00:00:00,3900.00,390000.00,Delivered
1621,4,100,2025-11-01 00:00:00,2400.00,240000.00,Delivered
1622,12,50,2025-03-19 00:00:00,1500.00,75000.00,Pending
1623,11,1000,2025-11-18 00:00:00,800.00,800000.00,Pending
1624,10,250,2026-02-09 00:00:00,180.00,45000.00,Pending
1625,7,500,2025-08-22 00:00:00,1200.00,600000.00,Shipped
1626,7,1000,2026-01-23 00:00:00,1200.00,1200000.00,Shipped
1627,2,500,2025-08-07 00:00:00,6800.00,3400000.00,Pending
